,V1v,V1d,V2v,V2d,V3v,V3d,hV4,EBA,FBA-1,FBA-2,mTL-bodies,OFA,FFA-1,FFA-2,mTL-faces,aTL-faces,OPA,PPA,RSC,OWFA,VWFA-1,VWFA-2,mfs-words,mTL-words,early,midventral,midlateral,midparietal,ventral,lateral,parietal,All vertices,Unknown ROI,Unknown Stream,Unknown
ZFNet+features.stage2.unit1.activ,0.6731788656980688,0.6751811433916813,0.5526468152489936,0.5524521940004347,0.49624048652896574,0.4747329762212926,0.3369018855195027,0.19128649982503804,0.2109818700375906,0.2457311298700094,,0.26879290023733804,0.2314917935665699,0.2667207312453589,,,0.24799871800511994,0.28116400428114074,0.4087859264310634,0.31816060269330637,0.1483839227792272,0.13235092537687554,0.09651103819266946,,0.4979430099265183,0.3551981349857243,0.29608661485252713,0.26044206504209516,0.21201648578485865,0.1883806738079167,0.16410332997302385,0.2529686828533754,0.17643820808511826,0.4623432678307481,0.24874015470437735
ZFNet+features.stage3.pool3,0.3402026146706214,0.37337994446952916,0.3859034572174981,0.41307604074671506,0.3404404422019275,0.369325550579145,0.3419306892404063,0.3410519962105853,0.29895370239684055,0.38546813265074154,,0.275897812606144,0.3945512737776379,0.4723913460335768,,,0.31978681503349254,0.39549931749348977,0.5005395600083615,0.2665984858265611,0.2257402714339239,0.16419053332037453,0.17631097132341794,,0.3212886656771281,0.3095635076121972,0.304966729888013,0.3446461203959558,0.3024981128932951,0.32747538599476517,0.26107212826906123,0.31180326168527017,0.2551476328804133,0.336816334805195,0.3108984070209563
ZFNet+features.stage3.unit3.activ,0.4126685461159014,0.4577403227446636,0.4472474783701682,0.48984364141751113,0.4098727069132243,0.430222678952904,0.3903784725874082,0.37416778584381893,0.34289628700291763,0.4246923746810275,,0.3299161510965988,0.43386551212101704,0.5058848647124816,,,0.3612506643438896,0.44026977460799444,0.5467517312157938,0.3263437939592362,0.2573224194835273,0.20318871960504845,0.19355488290884035,,0.39001224800578455,0.36907971416183055,0.34446371543570736,0.38395524834467326,0.3455831186075068,0.3610815201997698,0.297354714752454,0.3587957733539927,0.2974898778029228,0.4055753102589912,0.35290637792860374
alexnet+features.1,0.5631603824983581,0.5662264439148852,0.3943813800750355,0.3955719510378407,0.32720613418067,0.3117639576992969,0.236218813579952,0.1030010363388503,0.1423588106649214,0.1540123763649963,,0.1738336866991251,0.15637725666468,0.1766110123703582,,,0.1489415087175667,0.1879093511211605,0.2989357792147419,0.2097882784754874,0.0722527541326981,0.0620951736889772,0.0490079643346337,,0.3538771150650016,0.241027737511582,0.1688849805786705,0.1627277050525182,0.1286780877270025,0.1028096988231616,0.0975133301814242,0.1604479415969048,0.1054084880746872,0.3273581543285269,0.1520644992245855
alexnet+features.10&features.11&features.12,0.4403390448138167,0.4803415030453167,0.4746744761792775,0.5070102234779834,0.4269840440840686,0.4328393623683316,0.3518710598875132,0.3117652860742704,0.2673437047585629,0.3466271916563932,,0.2901361151745429,0.3486544105426408,0.4312192444332154,,,0.3069348130545206,0.3702681301017815,0.4784182403197158,0.3096433601779601,0.2090532257247829,0.1687770036370251,0.1601625687040271,,0.398880904482495,0.3512622273679983,0.3205458155392829,0.3275616481994596,0.2829329338881714,0.2956226137039034,0.2428083899176018,0.3134803178999872,0.2464721466316362,0.4067357591709984,0.3156794231655196
alexnet+features.11,0.4410481822567357,0.4808326550911233,0.4758688682356579,0.5054782488006417,0.4249727854493118,0.4307848496301589,0.3495365051437418,0.306493788758359,0.2629681574023539,0.3407330107374144,,0.2886927543157333,0.3454474664577211,0.4170765292212131,,,0.3056896139681312,0.3624028577330053,0.4725890283891455,0.306990743639801,0.20912295887139,0.170674584555259,0.1573115540506046,,0.398653198944286,0.3520294366317432,0.3221785171722485,0.3279793104521316,0.2809568846380075,0.2906582759125949,0.2425481659937597,0.311526140218448,0.2455500467106617,0.4063176912364855,0.3113331697623877
alexnet+features.11&features.12,0.4591784838360812,0.4925827895003957,0.5049060776038351,0.545632951043056,0.4612817346713257,0.4795623972955678,0.4436989217093512,0.4078051757710914,0.4024178282064544,0.4725872277723059,,0.3648855202381077,0.4755086160094642,0.5208961354461749,,,0.4352649530207434,0.4976844525795512,0.5873953607455413,0.3752264027573206,0.2927545523257229,0.2489421114884233,0.2521692877928214,,0.4444607812915564,0.4168063250875989,0.4112621560967705,0.4396637356831281,0.4113933740745363,0.4023313147667521,0.35804781232988,0.4149591166834834,0.3673355370183732,0.4633603316782592,0.4325270897134901
alexnet+features.4,0.6676849012170342,0.682451459966659,0.5716269064273221,0.5688172565131397,0.5149759587380164,0.4928708125119148,0.3475267707491372,0.1970406252778073,0.210673755277007,0.2388954835071903,,0.270425073920758,0.2339118538135719,0.2767454584421827,,,0.2584575456442274,0.2956087822361139,0.4370096271912891,0.3331574213790427,0.1436814098144292,0.1260930000418018,0.0945775663119632,,0.508226691089236,0.3726712268567996,0.305566113517406,0.2713513584538923,0.2213844496283254,0.194936483937746,0.1769028259385767,0.2640245636975081,0.1895626541352842,0.4773533920350304,0.2515894541783699
alexnet+features.7,0.6332040410914748,0.653105804262546,0.5921221901513516,0.602966262412682,0.5418012270714582,0.5059934534853665,0.3966663874511569,0.2854500590587993,0.2748743797488662,0.3300448482998783,,0.3181164649648224,0.3264063619341432,0.4006209720231867,,,0.3054348062678248,0.3445543442741765,0.4625601292758627,0.3600947801754564,0.1967424630414827,0.1575317758300054,0.1350704358331462,,0.5123787041431811,0.4099026908468623,0.3463282688379621,0.3280862999679249,0.2710487483968347,0.2750074324169683,0.2298555140252088,0.3214851147223969,0.2376247816703823,0.4866937824765998,0.3110454422402114
alexnet+features.9,0.571411155166043,0.6008574881770603,0.5571258934080728,0.5716078125054374,0.4991227458245232,0.4893684932095418,0.3818320692831369,0.3088125492692719,0.2810995833718129,0.3652788234634924,,0.3217221915405679,0.348907687085841,0.430304823257379,,,0.3014837145072088,0.3607539677379159,0.4757447781355772,0.3603998349112935,0.2032809273865281,0.1725536491044421,0.144925016752339,,0.4811024584981377,0.3938586075249948,0.3407357328955337,0.3349758493065296,0.282163533202333,0.29186524769935,0.2355815642493628,0.3268732689652337,0.2442570371835431,0.4712935673508389,0.3182996553013611
