,V1v,V1d,V2v,V2d,V3v,V3d,hV4,EBA,FBA-1,FBA-2,mTL-bodies,OFA,FFA-1,FFA-2,mTL-faces,aTL-faces,OPA,PPA,RSC,OWFA,VWFA-1,VWFA-2,mfs-words,mTL-words,early,midventral,midlateral,midparietal,ventral,lateral,parietal,All vertices,Unknown ROI,Unknown Stream,Unknown
DINOv2+DINOvv2+dinov2_transform+ridge,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,,0.1747377387662921,0.1747377387662921,0.1747377387662921,,,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921,0.1747377387662921
DINOv2l+15&16&17&18&19+dinov2_transform_V2+ridge,0.3647223255833356,0.351620630085953,0.32894801830992393,0.3385905979719688,0.3070844786913298,0.310869266315638,0.41372360581305917,0.5574748032803658,0.5797764060903394,0.518409809808772,0.48893469523754496,0.5852972879307583,0.6895325545888662,0.5375032203070328,,,0.5011603100587967,0.664892667597025,0.6709044458677329,0.47476399078974163,0.512964373967052,0.43076022494663146,0.518386538996012,0.7569821817961121,0.3353811896740758,0.5158664294481081,0.5295043889467986,0.44829967243824875,0.5712528541375169,0.534839672533985,0.4444585086970701,0.4794699922726688,0.456629310244295,0.3589546121435485,0.5062082589104149
DINOv2l+19&20&21+dinov2_transform_V2+ridge,0.32641372634346116,0.3144293251836917,0.3030473071417848,0.31330499651570964,0.28676290921846526,0.29072090964324093,0.41034298557875803,0.5823240909658667,0.5884396812557136,0.531608562622484,0.4948946436127838,0.6059208039437765,0.696115066933795,0.5508898431881025,,,0.5081892182520977,0.6659188974479767,0.6892881458887827,0.49148813898797883,0.5432628774407178,0.44480323757196333,0.5384279897597567,0.9364973706906824,0.30955504125733474,0.5207716724884646,0.5514792337722578,0.4531870233464385,0.5812920630519307,0.5568698491430857,0.46682253604555274,0.4876594385723831,0.4716782243263347,0.3312349917789105,0.5345031971385372
RetinaNet+body.layer3.0.relu_2+imagenet_transform_alt+ridge,0.5834943998625375,0.5535163889850494,0.5561711674897576,0.526094471879428,0.486053707988355,0.4217543815793337,0.3779316590543747,0.3009288542879908,0.3093238590946443,0.24002073911653468,0.23601217748084222,0.35552806661058073,0.3758091193862718,0.2706861370188091,,,0.323206348123384,0.42464899028756786,0.4051912888670135,0.3206712386813506,0.24096888048313558,0.19276992921395272,0.27271600080062763,0.11464647702129413,0.4701824974566034,0.3525296602887748,0.3483737528180024,0.33009151361741024,0.31873286428327763,0.2775337219827392,0.18529468391560855,0.3400597224483821,0.24390126920009406,0.45121659044235507,0.2961118747128363
RetinaNet+body.layer3.5.relu_2+imagenet_transform_alt+ridge,0.5693294458157931,0.5726723965730058,0.5514212538571959,0.5552578113254241,0.5090784507731898,0.45180762617604214,0.4202012961561514,0.3974167525272487,0.3940294634471553,0.32628756119687685,0.3060584532063877,0.4185581148383426,0.501568060684328,0.36735583526884097,,,0.41919234058611854,0.5084341449135362,0.46852993269697807,0.37200077805323306,0.3227997468986828,0.2647715814452006,0.3421337915282555,0.2724294223448941,0.4985257689540683,0.41053348326074024,0.4264633724022408,0.42159075958214065,0.39703440043064886,0.3745079091442935,0.2685519917948722,0.4158061164375505,0.3191787721254821,0.4885140064612927,0.4104445271976247
alexnet+features.1+imagenet_V2_transform+ridge,0.5189390171440715,0.4139737094700256,0.4065847499256746,0.3270819231968007,0.3139419714714032,0.2414219983743873,0.2214696629239911,0.1345051665096768,0.1545497400145562,0.0819460732027162,0.105445654656236,0.1697129628668621,0.1616271824627441,0.1164706023565588,,,0.1271190072380514,0.177820811231119,0.1516703386446875,0.1373790774326407,0.0936663237096606,0.0812932238588862,0.1051563484403811,0.0223450609798013,0.3091422070107815,0.1797754158450949,0.1678317306036021,0.1339570502585352,0.132761984797182,0.1136610427692393,0.073354348087492,0.1530691454709192,0.0961677685333783,0.2806281494367421,0.1037187604267674
alexnet+features.10&features.11&features.12+imagenet_V2_transform+ridge,0.4793674296595528,0.4993177974020049,0.4348094376272433,0.4434851882221313,0.3969478290677988,0.3833573022626823,0.3880934200880802,0.3825174523791785,0.396535569198805,0.3207148928516677,0.3632594582111589,0.4657065216926739,0.5127341561665586,0.3851958504799639,,,0.3774862462573877,0.4793513884859069,0.4637633124185857,0.4072908889761185,0.3481097176496637,0.2790103289277716,0.3824979380985435,0.6252977002387421,0.425621125488591,0.4221220954038274,0.4136024416435986,0.3740350618435185,0.4002072816511596,0.3580306113449267,0.263620575171459,0.3912864818198291,0.3147426133144215,0.427773375825099,0.3846525545397058
dino_res50+layer2.3.relu+dino_resnet50_preprocess+ridge,0.517629070450914,0.45720899098152024,0.45523975689758955,0.39609987342730896,0.3629068593316388,0.31135714555086824,0.268662657888836,0.17569330493065693,0.20301244186309114,0.1404862228449471,0.1575813632715325,0.22321373762311886,0.1915246843297027,0.15865414200980077,,,0.2084875757706579,0.27259670013358867,0.26747702556522734,0.20288502868310104,0.15716703841349286,0.12535129128264366,0.15801644828623942,0.07196834103534722,0.3623457176067557,0.22459792036445667,0.2304131245937271,0.21002766042689483,0.20411676837550102,0.1556089150653538,0.12231005254388357,0.21863000861092072,0.15987495475645697,0.3371220999319078,0.15825875431484837
dino_res50+layer4.0.relu+dino_resnet50_preprocess+ridge,0.5483323492792432,0.5492272617481315,0.5258372956510422,0.5281174136263443,0.4856328056591753,0.44718582846440313,0.44954423945370214,0.43245337997333955,0.4320993503588914,0.3400732212073787,0.3167849174379421,0.5005718560640853,0.5495002671837173,0.39457888505662214,,,0.4376205547484686,0.5312451212099893,0.48138107940179037,0.4499873438516243,0.3838734093242857,0.25362391349730895,0.39457888505662214,0.45849259321148894,0.49556352503842194,0.4622581155507269,0.45979829641874387,0.441988156684361,0.42699933006676183,0.40409848916730656,0.2968828587427702,0.4406238444334293,0.338658650116139,0.4909496143809983,0.4378474250484712
dino_res50+layer4.1.relu+dino_resnet50_preprocess+ridge,0.5012271220287853,0.5219099565022047,0.4854526994499254,0.49276841415763545,0.45915283934395423,0.4360110429531975,0.43782739494020345,0.4725995055656818,0.4620235617573565,0.40129348891709565,0.38966619036562644,0.5188383818121147,0.5879498868946702,0.4512772799092827,,,0.47915430215715793,0.5775225738018627,0.5563567022332907,0.4706051734889504,0.41918619134707663,0.31893652045363285,0.4334625696015936,0.9589721849757709,0.4740478284931364,0.4725262234493767,0.48412270965851206,0.47436433981640347,0.4731786427700223,0.4467569028928302,0.3454832795368495,0.4608121988850277,0.38500435120486265,0.4859933018643564,0.4969580981813243
