,V1v,V1d,V2v,V2d,V3v,V3d,hV4,EBA,FBA-1,FBA-2,mTL-bodies,OFA,FFA-1,FFA-2,mTL-faces,aTL-faces,OPA,PPA,RSC,OWFA,VWFA-1,VWFA-2,mfs-words,mTL-words,early,midventral,midlateral,midparietal,ventral,lateral,parietal,All vertices,Unknown ROI,Unknown Stream,Unknown
DINOv2+0+dinov2_transform+ridge+2048,0.1339410250475419,0.1178125732377192,0.1339347088817237,0.1292539787824076,0.1509109629780232,0.1625455455978887,0.2447058618565415,0.5649429722452785,0.522551052784086,0.632123991292431,,0.2448010167636176,0.599433038636827,0.6926304145795367,,,0.4858939097039982,0.6249287286409833,0.7283134506419945,0.1302420001810487,0.4486923668189794,0.4304000465801217,0.431265663235742,,0.1412355960656048,0.2106902356057864,0.2748188031017201,0.3377558842389094,0.5309840691769525,0.5655491491500211,0.4542376752356123,0.4016916987763032,0.4323751968342263,0.1567937339061698,0.5874899186556092
DINOv2+DINOv2+dinov2_transform+ridge+9999999,0.1747377387662921,0.1545569423131922,0.1643053730932051,0.1807856814175329,0.1793753323135522,0.2183658686623236,0.2831071626354037,0.5846820910624678,0.5455402682972513,0.6554252531240274,,0.2716378484975945,0.6255174206164937,0.7030376749509838,,,0.5223392708669681,0.6567369482163876,0.7365808872331029,0.168914320207127,0.4729372710422557,0.4555036969925828,0.4499348142552705,,0.1814646045065381,0.2438393050839983,0.3111026879492093,0.3838906672814917,0.5591265766644488,0.5858939287583063,0.4847803270322572,0.4314687601652265,0.4648765254157936,0.1996422889977265,0.6190943005062878
DINOv2b+0&1&2&3&4&5+dinov2_transform_V2+ridge+2048,0.310990261501604,0.31416998404519,0.3108465743624811,0.3178436506754034,0.3198627567827911,0.3292003162331868,0.407588800128838,0.5231527720313754,0.5502480727197754,0.6201633271790747,,0.3070474180669924,0.6332311863686162,0.647171325107232,,,0.5262109246512944,0.6410610712378129,0.7454090266801261,0.2500993687044126,0.3907354838550594,0.3851655976871599,0.3603094254442427,,0.3391308648487187,0.3417052837898454,0.3499124331944554,0.4549652301622974,0.5521446031868799,0.5276458610568886,0.4713863232822366,0.4511878904909715,0.4629351894459569,0.3649134853314429,0.5813245463451024
DINOv2b+0&1&2&3+dinov2_transform_V2+ridge+2048,0.3375790429868947,0.3285415853005123,0.319667120571507,0.3206508095582103,0.3168304396492207,0.3276158707067571,0.3600448450764552,0.3964941684243471,0.4281129812170927,0.4746819988905456,,0.2572494494242454,0.471728601725928,0.4947763869203859,,,0.4188314642159176,0.50166047021017,0.6217578842446202,0.2268935380988727,0.28487776979802,0.2711254375323484,0.2321110867690259,,0.3264825495568288,0.3052016678192088,0.2967422773191669,0.3736824137328223,0.4153921805452301,0.3999042473619814,0.3570999645017786,0.370358090049344,0.3482096215120037,0.347788182242453,0.4388781908773899
DINOv2b+0&1&2+dinov2_transform_V2+ridge+2048,0.279671320105447,0.2706970359897668,0.2300143445141258,0.2392921894928196,0.2293748301888936,0.2535899392453229,0.2715406936334028,0.3116318561164406,0.3358112687084011,0.3780938612122905,,0.182942775513931,0.3735680559327827,0.3902774054066429,,,0.3401588671083662,0.4273764289300797,0.5418790362810392,0.159614380688722,0.2204542342558983,0.2182451815088611,0.1932616960462884,,0.2630328309175801,0.227838444576395,0.230656277398079,0.2923557093439812,0.3396401152962898,0.3172392548094504,0.2915498950507938,0.2973595206361019,0.2840989252822442,0.2813236089185269,0.3783792793520126
DINOv2b+0+dinov2_transform_V2+ridge+9999999,0.2661789239750447,0.2486821503616532,0.189782982682434,0.1909380700595244,0.1813089806991982,0.1998308428860501,0.1997582265770302,0.1743501248796459,0.2066200859046838,0.2171939297661899,,0.1427346716903859,0.2202168977301199,0.2359432459424734,,,0.2175228189990288,0.2800550480300719,0.3908984901233315,0.1146477753017169,0.1470804171100727,0.1578990887114238,0.1436926539034809,,0.2214349790794735,0.1731773127363045,0.1642546603734559,0.1837018728827683,0.2243480979064684,0.1791821791898855,0.1828337762942247,0.2021883041330635,0.1865936360648877,0.2339770107114528,0.2864494863365944
DINOv2b+1+dinov2_transform_V2+ridge+9999999,0.2597032140864939,0.2430819132414657,0.1967968928260363,0.203769760995932,0.1957306716548828,0.2155274332594761,0.2304654932413917,0.2606627835264891,0.2955866483581383,0.3161413028276069,,0.1598298459388941,0.3246131477376389,0.3275987627330221,,,0.2897737146533922,0.3822505584910475,0.496595149995843,0.1305107571094251,0.1934618965147676,0.1976374720978404,0.1725388260489702,,0.2334037161745485,0.1919965212405528,0.1900143632463594,0.2525387117268882,0.3015714598907785,0.2663103447612397,0.2582898375561004,0.2603818975303378,0.2539116682153974,0.2511081599418717,0.3476753782384748
DINOv2b+10&11+dinov2_transform_V2+ridge+9999999,0.1727560266739855,0.1499179910899994,0.169041374596121,0.1690624176431956,0.1799386019075683,0.2013173760817844,0.2854348041896882,0.6392351920735334,0.5853825843251097,0.7073962941049186,,0.2674678888957867,0.684227834611588,0.7642197200155386,,,0.5513787592352349,0.7113461402983531,0.8222474313453891,0.1563302685376557,0.4887924327294732,0.4642619697345496,0.4762608487493949,,0.1810791996989075,0.2446432717000589,0.3172534813958204,0.3977219037754728,0.5954685733245645,0.642049239198968,0.5137258143417824,0.4539108527536581,0.4901103137348701,0.2006781455024978,0.6871919139750328
DINOv2b+10+dinov2_transform_V2+ridge+9999999,0.1931754240417678,0.1695739897846477,0.1893405027208612,0.1959546802944698,0.1983730320435308,0.2290673443324783,0.2992296737058804,0.6416443175391232,0.592875389183612,0.7460811823333617,,0.2870570226103379,0.6969413738831596,0.771421765453683,,,0.5517934617245196,0.7136836746056134,0.8136260575875621,0.1889215388580962,0.4836437578921762,0.4747132481366459,0.4721104358556545,,0.2107188500797974,0.2652435031807938,0.3454640722406192,0.4081100934827929,0.6051586881923631,0.6455886719872832,0.5092214798119882,0.4642173470827367,0.4974265021481772,0.2310717606168374,0.7109157158829551
DINOv2b+11+dinov2_transform_V2+ridge+9999999,0.1336832338164261,0.1133719101180146,0.1312799219201361,0.1256229646926439,0.1436936625293393,0.1546690111510029,0.2376336062043214,0.5697718878996734,0.5199201046437485,0.6262863270986808,,0.2324860471178007,0.6028023037184642,0.6942346450643438,,,0.4924277122828143,0.6409730430170828,0.7475835748656744,0.1184211382335124,0.4396704470765044,0.4271632239445185,0.4308981206336478,,0.1390253435771527,0.2029076834932126,0.2655356988200277,0.3398650882146646,0.5346182102450926,0.5712343349495594,0.4646432955127958,0.4016737592399594,0.4348679404851399,0.1545512835005638,0.6003369941833602
