,V1v,V1d,V2v,V2d,V3v,V3d,hV4,EBA,FBA-1,FBA-2,mTL-bodies,OFA,FFA-1,FFA-2,mTL-faces,aTL-faces,OPA,PPA,RSC,OWFA,VWFA-1,VWFA-2,mfs-words,mTL-words,early,midventral,midlateral,midparietal,ventral,lateral,parietal,All vertices,Unknown ROI,Unknown Stream,Unknown
alexnet+features.9+imagenet_transform_alt+ridge,0.5886093882205647,0.621567300835553,0.6069074164822632,0.6271976584293778,0.5695837533568848,0.545587185287081,0.4840047395083436,0.3970414057045232,0.4154796988148608,0.4668009974993936,,0.3989182985898759,0.4563658014069774,0.5009933595437241,,,0.4310412997845924,0.4912828182259524,0.5968081656834682,0.4460436549181653,0.2837017676741276,0.2722473614630688,0.241353505187178,,0.5539252653792219,0.488997465937029,0.4466443769036524,0.4444024766001984,0.4086337259537806,0.392228408312334,0.3532412098955109,0.4382975590246511,0.3675543138634345,0.5574148520077715,0.458388727291526
resnet50+avgpool+imagenet_V2_transform+ridge,0.1536079441930783,0.14855482507251058,0.15255065241581453,0.1656532090696496,0.1587807577612891,0.20256801824320042,0.28275388061130746,0.6029545029079862,0.5621404872823488,0.6801855424569037,,0.2559573390097752,0.6437598439303527,0.7171709598031065,,,0.5220527471488701,0.6818424292650176,0.785822459624465,0.15069701995446078,0.45700023251039595,0.4420995886307016,0.470457691455396,,0.18103487578614177,0.23180400214959823,0.2969964703544751,0.38263552175606286,0.5650891389266843,0.6054401212780908,0.4839272007916867,0.4302712744136947,0.46456781960459476,0.19893031310446474,0.638240070544741
resnet50+layer1.0.relu,0.6488704176877381,0.6420337618350138,0.4642815080521997,0.4444672700516106,0.4075028513414794,0.368749516856302,0.236827120841232,0.1022901525255847,0.1184949529774684,0.1425510824198937,,0.1781490604978315,0.1192821051609224,0.1657408541831869,,,0.1377578949530728,0.1872971230784113,0.318424650929889,0.2341824933330631,0.0892009159589134,0.0830483747527242,0.056371889096326,,0.4183151121408928,0.2566947251895797,0.1661719583120105,0.1465280919262577,0.1271311852282554,0.1010201179280475,0.0898024000624858,0.1527777078457584,0.0997015205613616,0.3791079462574045,0.1396855621670132
resnet50+layer1.0.relu+imagenet_V2_transform+ridge,0.6596733537569651,0.6400093290131511,0.5125600015289085,0.4854619021785892,0.4681008053450973,0.4350318483793814,0.3371684293320187,0.1667244250781326,0.1941469931074078,0.1969803969668882,,0.2477338645758083,0.1996253213537988,0.2155076338854516,,,0.2420773765821396,0.2891061580707579,0.4160609335278743,0.2914824710773122,0.1513520531087598,0.1569727888774131,0.1201026200630466,,0.4871805719777636,0.347217619197896,0.2594091963318719,0.2442019850568204,0.2196021726070922,0.169076711129326,0.1860579559649259,0.2545650286298959,0.1993864704783129,0.465496328262701,0.2923731540813675
resnet50+layer1.0.relu+imagenet_transform_alt+ridge,0.6858237925720101,0.6656401878601136,0.5183702853331176,0.500418228549177,0.4713869065387082,0.4368261562214695,0.3146783971584281,0.1424137535982299,0.167099955637056,0.1792248928269014,,0.2336039120681718,0.1660071383583138,0.1982567010816297,,,0.2205992779159336,0.2842750752338899,0.4168665032910955,0.2929649523355206,0.1385553818475342,0.1466095896135163,0.1096535740219801,,0.4917718524526477,0.3348400441713832,0.2376434129594929,0.2215386727142164,0.1965835652038248,0.1441443987101007,0.1591321688420154,0.2309389165988343,0.1738654681078195,0.4662516927211606,0.2605870082487882
resnet50+layer1.1.relu+imagenet_V2_transform+ridge,0.5377865291844246,0.5764194803995878,0.47684311451247,0.5167153806924937,0.4415842905429527,0.4346189083258951,0.3559831604777663,0.1944933399459162,0.2207989544625757,0.2250207457035257,,0.2530380689155204,0.217488475371749,0.2361023951581316,,,0.3190167944286656,0.3863802591763313,0.5160780673143794,0.3061541440795683,0.189699533830164,0.1972815201871862,0.1421620062428847,,0.4700682503256619,0.3530494739977047,0.3058296072177592,0.3163760460882057,0.2644292991626764,0.1968699121903342,0.2390943174378246,0.3035044842716197,0.2478089894382929,0.4748542018769409,0.383346291040997
resnet50+layer1.2.relu+imagenet_V2_transform+ridge,0.4655735431178543,0.4887011829217821,0.4663683276159134,0.508423797884869,0.4393154875705344,0.4195487728555804,0.3444334575883599,0.1769264036412116,0.1999083706296177,0.2039536285747873,,0.2405537877037742,0.2003519276814369,0.2121900083861624,,,0.2931062407164601,0.3555746022251741,0.4718217394632565,0.2948511402380713,0.1800560089404312,0.182323364693376,0.1410689650518817,,0.4465655663913181,0.3358008706866272,0.2942008312304074,0.3080130897073574,0.244188068100506,0.1786603293677052,0.2186528777323102,0.2804497574853151,0.230255974103764,0.4473507438831461,0.3505304327469168
resnet50+layer1.2.relu+imagenet_transform_alt+ridge,0.5077383925142774,0.5306962842639094,0.4759294783049827,0.5135728252635618,0.4521977631264271,0.4318847344986093,0.3382341064954909,0.1674525097485702,0.189935077995309,0.1997668421628664,,0.2256228559104009,0.1890997675637978,0.2101939916139503,,,0.2885394458214735,0.336270202791481,0.452334672316448,0.2959683726674283,0.1653182985562865,0.1688938550979707,0.1172438393334142,,0.4601343167418835,0.3420397708458659,0.2894170438829445,0.2983887992900946,0.2273127816209662,0.169389153101439,0.2011448680940533,0.2690867459498441,0.2138872469779919,0.4532198185038917,0.3219497626191558
resnet50+layer2.1.relu+imagenet_V2_transform+ridge,0.6537449658930559,0.6441707647964804,0.6497013465977044,0.6344085727766084,0.6099162234470121,0.5597231838200356,0.4653883083471285,0.32002657827027714,0.3547424045494264,0.39555561405202544,,0.3756628112970448,0.39175020020365237,0.4176258456193422,,,0.39175802393134834,0.4421959683080249,0.5570332689029752,0.4393866544775839,0.25450434055746646,0.25242350127457486,0.19331253268668436,,0.5732417391853725,0.47705865694278043,0.4156739863372376,0.4013055661676555,0.35835572418843215,0.3177416314478731,0.29969988392334745,0.39299379007626245,0.31252955353208456,0.5620848745593903,0.40831184568533446
resnet50+layer2.2.relu+imagenet_V2_transform+ridge,0.4388356417863639,0.45842216226207744,0.4924153197792551,0.5382611039352051,0.47612312220614805,0.4559112079868062,0.4161966773275715,0.29885230226721604,0.33920170235568503,0.37289779662949174,,0.31860856804488763,0.3738120931480644,0.3844684773525374,,,0.37170406763566677,0.42518191765599045,0.5369266040894314,0.3595078050278951,0.23445232941202318,0.24134970523624938,0.19246009422817362,,0.45317401178293476,0.3999494582247919,0.3666427454456801,0.39016977840989564,0.3405275507073309,0.3001011630595857,0.3010671099892843,0.3584839972662782,0.31139523346925546,0.46420714626074927,0.40558623520968495
resnet50+layer2.3.relu+imagenet_V2_transform+ridge,0.5652601339456832,0.576873027808033,0.5963774944238431,0.6164535480637388,0.5699045028942102,0.5246811551704098,0.4543021612576219,0.32291976558930097,0.3384115378204094,0.37896955877852456,,0.38949027926040847,0.37203131575329984,0.3945868252327327,,,0.38650708131922434,0.44962771438544236,0.5712642580652615,0.4343522912812066,0.23943171763461968,0.2452609387083151,0.18733883227170584,,0.541241764239642,0.464981232714252,0.41484223843758455,0.4059388454877747,0.34580008716255495,0.32623871675221744,0.2969986189442172,0.38653979052413245,0.3132012854966767,0.5425902636118471,0.4295002136796727
